cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
104350,1897.947338,0,0,4472,116
104370,1897.967315,0,0,4472,108
104390,1897.987320,-2,0,4472,114
104410,1898.007316,-1,0,4472,111
104430,1898.027320,-1,0,4472,108
104450,1898.047313,0,0,4472,115
104470,1898.067315,0,0,4472,109
104490,1898.087318,0,0,4472,110
104510,1898.107329,2,0,4472,107
104530,1898.127314,0,0,4472,107
104550,1898.147309,0,0,4472,110
104570,1898.167327,0,0,4472,103
104590,1898.187315,0,2,4472,108
104610,1898.207317,0,-3,4472,108
104630,1898.227321,-1,1,4472,106
104650,1898.247311,0,-2,4472,106
104670,1898.267306,0,2,4472,108
104690,1898.287314,0,0,4472,108
104710,1898.307314,0,0,4472,110
104730,1898.327313,0,-1,4472,105
104750,1898.347306,0,1,4472,106
104770,1898.367305,1,0,4472,108
104790,1898.387315,3,0,4472,106
104810,1898.407311,-2,0,4472,111
104830,1898.427317,0,0,4472,111
104850,1898.447305,0,-1,4472,110
104870,1898.467302,2,1,4472,108
104890,1898.487310,0,-3,4472,108
104910,1898.507301,0,0,4472,110
104930,1898.527311,0,0,4472,109
104950,1898.547302,0,-3,4472,112
104970,1898.567302,0,0,4472,106
104990,1898.587312,0,2,4472,108
105010,1898.607319,0,3,4472,108
105030,1898.627309,-1,0,4472,109
105050,1898.647300,0,0,4472,107
105070,1898.667302,0,-3,4472,112
105090,1898.687307,0,0,4472,110
105110,1898.707299,0,0,4472,109
105130,1898.727304,-1,1,4472,105
105150,1898.747296,1,-2,4472,110
105170,1898.767296,-1,0,4472,112
105190,1898.787301,0,-2,4472,112
105210,1898.807305,1,0,4472,114
105230,1898.827303,0,0,4472,113
105250,1898.847295,1,0,4472,108
105270,1898.867295,0,0,4472,110
105290,1898.887301,0,1,4472,107
105310,1898.906294,0,0,4472,105
105330,1898.927300,0,0,4472,111
105350,1898.946293,0,2,4472,114
105370,1898.966295,0,-2,4472,112
105390,1898.986292,0,0,4472,113
105410,1899.006293,0,0,4472,115
105430,1899.027307,-1,0,4472,112
105450,1899.046292,1,0,4472,116
105470,1899.066290,0,0,4472,116
105490,1899.086291,0,0,4472,120
105510,1899.106287,0,0,4472,118
105530,1899.127298,0,0,4472,113
105550,1899.146289,0,0,4472,119
105570,1899.166300,1,0,4472,119
105590,1899.186286,0,0,4472,115
105610,1899.206284,0,0,4472,113
105630,1899.227295,-1,0,4472,117
105650,1899.246344,1,1,4472,113
105670,1899.266285,0,0,4472,116
105690,1899.286287,0,0,4472,114
105710,1899.306285,0,1,4472,118
105730,1899.327296,1,-2,4472,115
105750,1899.346283,0,0,4472,112
105770,1899.366280,0,0,4472,114
105790,1899.386286,-1,0,4472,113
105810,1899.406279,0,1,4472,117
105830,1899.427291,0,0,4472,115
105850,1899.446283,0,0,4472,113
105870,1899.466298,0,0,4472,116
105890,1899.486278,0,0,4472,111
105910,1899.506279,0,0,4472,117
105930,1899.527287,0,0,4472,115
105950,1899.546276,0,0,4472,114
105970,1899.566278,0,0,4472,112
105990,1899.586279,0,0,4472,117
106010,1899.606279,0,0,4472,116
106030,1899.626275,0,-1,4472,114
106050,1899.646274,0,0,4472,114
106070,1899.666287,0,1,4472,114
106090,1899.686287,0,0,4472,118
106110,1899.706274,0,0,4472,119
106130,1899.726273,0,0,4472,117
106150,1899.746274,0,0,4472,117
106170,1899.766273,0,0,4472,113
106190,1899.786272,1,0,4472,119
106210,1899.806705,0,0,4472,117
106230,1899.825695,0,0,4472,122
106250,1899.845689,0,0,4472,115
106270,1899.865690,1,2,4472,116
106290,1899.885713,0,-1,4472,117
106310,1899.905692,0,-1,4472,119
106330,1899.925692,0,1,4472,113
106350,1899.945702,0,0,4472,115
106370,1899.965689,0,0,4472,113
106390,1899.985687,0,0,4472,119
106410,1900.005690,0,0,4472,114
106430,1900.025691,0,0,4472,118
106450,1900.045689,0,0,4472,117
106470,1900.065684,0,0,4472,116
106490,1900.085684,0,0,4472,118
106510,1900.105685,0,0,4472,118
106530,1900.125691,0,-1,4472,117
106550,1900.145684,0,0,4472,111
106570,1900.165698,1,0,4472,115
106590,1900.185684,0,0,4472,115
106610,1900.205682,0,0,4472,114
106630,1900.225685,0,0,4472,115
106650,1900.245689,0,0,4472,116
106670,1900.265683,0,0,4472,114
106690,1900.285681,0,0,4472,112
106710,1900.305682,0,0,4472,115
106730,1900.325688,0,0,4472,117
106750,1900.345680,0,0,4472,114
106770,1900.365680,0,0,4472,112
106790,1900.385677,0,0,4472,117
106810,1900.405679,-1,0,4472,107
106830,1900.425683,0,0,4472,113
106850,1900.445678,0,0,4472,116
106870,1900.465676,0,1,4472,117
106890,1900.485673,0,0,4472,114
106910,1900.505676,0,0,4472,116
106930,1900.525688,0,-1,4472,114
106950,1900.545697,1,0,4472,115
106970,1900.565678,0,1,4472,120
106990,1900.585671,0,0,4472,114
107010,1900.605675,0,-1,4472,118
107030,1900.625678,0,0,4472,110
107050,1900.645674,3,0,4472,113
107070,1900.665690,0,0,4472,122
107090,1900.685673,0,0,4472,119
107110,1900.705671,0,0,4472,120
107130,1900.725678,0,0,4472,121
107150,1900.745682,-4,0,4472,118
107170,1900.765672,0,-6,4472,119
107190,1900.785623,-2,0,4472,122
107210,1900.805655,-1,-2,4472,123
107230,1900.825658,-1,-1,4472,123
107250,1900.845650,-2,0,4472,116
107270,1900.865648,0,0,4472,119
107290,1900.885649,0,0,4472,120
107310,1900.905653,1,0,4472,121
107330,1900.925650,0,0,4472,118
107350,1900.945700,0,4,4472,118
107370,1900.965736,-1,0,4472,111
107390,1900.985666,0,0,4472,118
107410,1901.005671,0,0,4472,114
107430,1901.025673,-1,2,4472,110
107450,1901.045665,-1,-1,4472,113
107470,1901.065661,-1,0,4472,115
107490,1901.085663,0,0,4472,114
107510,1901.105664,0,3,4472,119
107530,1901.125701,0,0,4472,113
107550,1901.145661,0,0,4472,112
107570,1901.165682,-1,0,4472,115
107590,1901.185669,0,0,4472,112
107610,1901.205660,-2,-1,4472,106
107630,1901.225662,0,-1,4472,107
107650,1901.245661,0,-1,4472,109
107670,1901.265660,0,0,4472,113
107690,1901.285658,0,-3,4472,112
107710,1901.304659,0,-1,4472,112
107730,1901.324660,0,-1,4472,120
107750,1901.344656,0,-1,4472,119
107770,1901.364658,2,0,4472,119
107790,1901.384667,-1,0,4472,118
