cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
110671,1904.263591,0,176,2.0
110691,1904.283586,0,48,2.0
110711,1904.303593,0,48,2.0
110731,1904.323584,0,48,2.0
110751,1904.343587,0,48,2.0
110771,1904.363584,0,48,2.0
110791,1904.383585,0,48,2.0
110811,1904.403606,0,176,2.0
110831,1904.423585,0,176,2.0
110851,1904.443590,0,176,2.0
110871,1904.463588,0,176,2.0
110891,1904.483581,0,176,2.0
110911,1904.503588,0,48,2.0
110931,1904.523582,0,48,2.0
110951,1904.543582,0,48,2.0
110971,1904.563580,0,48,2.0
110991,1904.583585,0,48,2.0
111011,1904.603584,0,48,2.0
111031,1904.623583,0,176,2.0
111051,1904.643582,0,48,2.0
111071,1904.663577,0,48,2.0
111091,1904.683576,0,48,2.0
111111,1904.703582,0,48,2.0
111131,1904.723592,0,48,2.0
111151,1904.743576,0,48,2.0
111171,1904.763577,0,48,2.0
111191,1904.783574,0,48,2.0
111211,1904.803578,0,176,2.0
111231,1904.823577,0,48,2.0
111251,1904.843579,0,48,2.0
111271,1904.863576,0,48,2.0
111291,1904.883575,0,48,2.0
111311,1904.903578,0,48,2.0
