cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
201594,1995.121490,5,0.3827629089355469,5.504731178283691,1,3
201614,1995.141503,5,0.45384979248046875,5.342109680175781,1,3
201634,1995.161491,5,0.45384979248046875,5.342109680175781,1,3
201654,1995.183576,5,0.3608894348144531,5.460537433624268,1,3
201674,1995.201488,5,0.3608894348144531,5.460537433624268,1,3
201694,1995.221482,5,0.339019775390625,5.468189239501953,1,3
201714,1995.241489,5,0.339019775390625,5.468189239501953,1,3
201734,1995.261485,5,0.41010284423828125,5.2291178703308105,1,3
201754,1995.282500,5,0.41010284423828125,5.2291178703308105,1,3
201774,1995.301482,5,0.2624664306640625,5.245268821716309,1,3
201794,1995.321547,5,0.2624664306640625,5.245268821716309,1,3
201814,1995.341493,5,0.24059295654296875,5.059221267700195,1,3
201834,1995.361482,5,0.24059295654296875,5.059221267700195,1,3
201854,1995.381486,5,0.371826171875,5.163013458251953,1,3
201874,1995.401492,5,0.371826171875,5.163013458251953,1,3
201894,1995.421484,5,0.371826171875,5.163013458251953,1,3
201914,1995.441484,5,0.4155693054199219,5.05153751373291,1,3
201934,1995.461481,5,0.4155693054199219,5.05153751373291,1,3
201954,1995.482492,1,0.33354949951171875,4.946800708770752,1,3
201974,1995.502481,1,0.33354949951171875,4.946800708770752,1,3
201994,1995.521485,2,0.2679328918457031,4.930147171020508,1,3
202014,1995.541490,2,0.2679328918457031,4.930147171020508,1,3
202034,1995.561478,3,0.27886962890625,4.917983055114746,1,3
202054,1995.581482,3,0.27886962890625,4.917983055114746,1,3
202074,1995.601482,4,0.20778656005859375,4.921114921569824,1,3
202094,1995.621480,4,0.20778656005859375,4.921114921569824,1,3
202114,1995.641491,5,0.13123321533203125,4.880308628082275,1,3
202134,1995.661476,5,0.13123321533203125,4.880308628082275,1,3
202154,1995.681481,1,0.16404342651367188,4.989121437072754,1,3
202174,1995.701475,1,0.16404342651367188,4.989121437072754,1,3
202194,1995.722476,2,0.3554229736328125,4.971823692321777,1,3
202214,1995.742473,2,0.3554229736328125,4.971823692321777,1,3
202234,1995.762473,2,0.3554229736328125,4.971823692321777,1,3
202254,1995.781475,1,0.46478271484375,4.931855201721191,1,3
202274,1995.801476,1,0.46478271484375,4.931855201721191,1,3
202294,1995.821477,2,0.4319725036621094,4.783450126647949,1,3
202314,1995.841481,2,0.4319725036621094,4.783450126647949,1,3
202334,1995.861471,3,0.4702491760253906,4.777103424072266,1,3
202354,1995.881474,3,0.4702491760253906,4.777103424072266,1,3
202374,1995.901473,1,0.41010284423828125,4.747995853424072,1,3
202394,1995.921471,1,0.41010284423828125,4.747995853424072,1,3
202414,1995.942471,1,0.41010284423828125,4.7282915115356445,1,3
202434,1995.962472,1,0.41010284423828125,4.7282915115356445,1,3
202454,1995.981472,2,0.3663597106933594,4.719470977783203,1,3
202474,1996.001471,2,0.3663597106933594,4.719470977783203,1,3
202494,1996.021473,3,0.371826171875,4.763577938079834,1,3
202514,1996.041468,3,0.371826171875,4.763577938079834,1,3
202534,1996.061467,1,0.45931243896484375,4.74439001083374,1,3
202554,1996.081473,1,0.45931243896484375,4.74439001083374,1,3
202574,1996.101467,2,0.31714630126953125,4.754249572753906,1,3
202594,1996.121465,2,0.31714630126953125,4.754249572753906,1,3
202614,1996.141503,2,0.31714630126953125,4.754249572753906,1,3
202634,1996.161467,3,0.3882293701171875,4.75692081451416,1,3
202654,1996.181467,3,0.3882293701171875,4.75692081451416,1,3
202674,1996.201464,4,0.33354949951171875,4.736491680145264,1,3
202694,1996.221463,4,0.33354949951171875,4.736491680145264,1,3
202714,1996.241494,5,0.311676025390625,4.635988712310791,1,3
202734,1996.261464,5,0.311676025390625,4.635988712310791,1,3
202754,1996.281469,5,0.2624664306640625,4.7793288230896,1,3
202774,1996.301460,5,0.2624664306640625,4.7793288230896,1,3
202794,1996.321461,5,0.2898063659667969,4.759737014770508,1,3
202814,1996.341468,5,0.2898063659667969,4.759737014770508,1,3
202834,1996.361461,5,0.1859130859375,4.9095354080200195,1,3
202854,1996.381465,5,0.1859130859375,4.9095354080200195,1,3
202874,1996.401462,5,0.2624664306640625,4.872816562652588,1,3
202894,1996.421533,5,0.2624664306640625,4.872816562652588,1,3
202914,1996.441447,1,0.27886962890625,5.007965564727783,1,3
202934,1996.461430,1,0.27886962890625,5.007965564727783,1,3
202954,1996.481426,1,0.27886962890625,5.007965564727783,1,3
202974,1996.501425,2,0.3554229736328125,5.0356903076171875,1,3
202994,1996.521420,2,0.3554229736328125,5.0356903076171875,1,3
203014,1996.541431,3,0.24059295654296875,5.049718379974365,1,3
203034,1996.560426,3,0.24059295654296875,5.049718379974365,1,3
203054,1996.580429,4,0.2679328918457031,5.0964484214782715,1,3
203074,1996.601420,4,0.2679328918457031,5.0964484214782715,1,3
203094,1996.621419,5,0.27886962890625,5.167055130004883,1,3
203114,1996.640423,5,0.27886962890625,5.167055130004883,1,3
203134,1996.661442,1,0.15857315063476562,5.181009769439697,1,3
203154,1996.680425,1,0.15857315063476562,5.181009769439697,1,3
203174,1996.700417,2,0.21325302124023438,5.270009994506836,1,3
203194,1996.720416,2,0.21325302124023438,5.270009994506836,1,3
203214,1996.741415,3,0.2952728271484375,5.301524639129639,1,3
203234,1996.760415,3,0.2952728271484375,5.301524639129639,1,3
203254,1996.780420,3,0.2952728271484375,5.301524639129639,1,3
203274,1996.800413,4,0.33354949951171875,5.324414253234863,1,3
203294,1996.821434,4,0.33354949951171875,5.324414253234863,1,3
203314,1996.840418,5,0.3663597106933594,5.330277442932129,1,3
203334,1996.861028,5,0.3663597106933594,5.330277442932129,1,3
203354,1996.881050,5,0.311676025390625,5.47995662689209,1,3
203374,1996.901033,5,0.311676025390625,5.47995662689209,1,3
203394,1996.921032,1,0.2624664306640625,5.343660831451416,1,3
203414,1996.941038,1,0.2624664306640625,5.343660831451416,1,3
203434,1996.961023,1,0.2679328918457031,5.3759870529174805,1,3
203454,1996.981038,1,0.2679328918457031,5.3759870529174805,1,3
203474,1997.001025,1,0.34995269775390625,5.392307758331299,1,3
203494,1997.021029,1,0.34995269775390625,5.392307758331299,1,3
203514,1997.041035,2,0.311676025390625,5.4648284912109375,1,3
203534,1997.060026,2,0.311676025390625,5.4648284912109375,1,3
203554,1997.081021,3,0.22965621948242188,5.487857341766357,1,3
203574,1997.100025,3,0.22965621948242188,5.487857341766357,1,3
203594,1997.120026,4,0.2952728271484375,5.502222537994385,1,3
203614,1997.140028,4,0.2952728271484375,5.502222537994385,1,3
203634,1997.160024,4,0.2952728271484375,5.502222537994385,1,3
203654,1997.180026,5,0.2679328918457031,5.511398792266846,1,3
203674,1997.200023,5,0.2679328918457031,5.511398792266846,1,3
203694,1997.220021,5,0.17497634887695312,5.627101421356201,1,3
203714,1997.240018,5,0.17497634887695312,5.627101421356201,1,3
203734,1997.260019,5,0.21872329711914062,5.566555976867676,1,3
203754,1997.280065,5,0.21872329711914062,5.566555976867676,1,3
203774,1997.300022,5,0.3226127624511719,5.43817663192749,1,3
203794,1997.320020,5,0.3226127624511719,5.43817663192749,1,3
203814,1997.340024,5,0.21872329711914062,5.509497165679932,1,3
203834,1997.360021,5,0.21872329711914062,5.509497165679932,1,3
203854,1997.380020,1,0.13123321533203125,5.684823513031006,1,3
203874,1997.400021,1,0.13123321533203125,5.684823513031006,1,3
203894,1997.421020,2,0.19684600830078125,5.798226833343506,1,3
203914,1997.440016,2,0.19684600830078125,5.798226833343506,1,3
203934,1997.460018,3,0.2679328918457031,5.854866027832031,1,3
203954,1997.480043,3,0.2679328918457031,5.854866027832031,1,3
203974,1997.500019,4,0.2952728271484375,5.905991077423096,1,3
203994,1997.520020,4,0.2952728271484375,5.905991077423096,1,3
