cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
207771,2001.294352,0,48,2.0
207791,2001.314349,0,48,2.0
207811,2001.334355,0,48,2.0
207831,2001.354351,0,176,2.0
207851,2001.374350,0,48,2.0
207871,2001.394345,0,176,2.0
207891,2001.414343,0,48,2.0
207911,2001.434349,0,48,2.0
207931,2001.454396,0,176,2.0
207951,2001.474321,0,176,2.0
207971,2001.494309,0,176,2.0
207991,2001.514309,0,176,2.0
208011,2001.534308,0,48,2.0
208031,2001.554885,0,48,2.0
208051,2001.573886,0,176,2.0
208071,2001.594305,0,176,2.0
208091,2001.613886,0,48,2.0
208111,2001.633884,0,176,2.0
208131,2001.653885,0,48,2.0
208151,2001.673885,0,48,2.0
208171,2001.693866,0,48,2.0
208191,2001.713883,0,176,2.0
208211,2001.733883,0,176,2.0
208231,2001.753885,0,48,2.0
208251,2001.773892,0,176,2.0
208271,2001.793917,0,48,2.0
208291,2001.813914,0,48,2.0
208311,2001.833916,0,176,2.0
208331,2001.853912,0,176,2.0
208351,2001.873913,0,176,2.0
208371,2001.893918,0,176,2.0
208391,2001.913914,0,48,2.0
208411,2001.933928,0,176,2.0
208431,2001.953910,0,48,2.0
208451,2001.973945,0,176,2.0
208471,2001.994911,0,48,2.0
208491,2002.013913,0,176,2.0
208511,2002.033912,0,48,2.0
208531,2002.053911,0,176,2.0
208551,2002.073908,0,176,2.0
208571,2002.095392,0,48,2.0
208591,2002.113330,0,48,2.0
208611,2002.133330,0,176,2.0
208631,2002.153326,0,48,2.0
208651,2002.173327,0,176,2.0
208671,2002.193330,0,176,2.0
208691,2002.213325,0,176,2.0
208711,2002.233324,0,48,2.0
208731,2002.253326,0,176,2.0
208751,2002.273322,0,48,2.0
208771,2002.294352,0,176,2.0
208791,2002.313327,0,176,2.0
208811,2002.333324,0,176,2.0
208831,2002.353319,0,176,2.0
208851,2002.373321,0,176,2.0
208871,2002.394327,0,176,2.0
208891,2002.413322,0,176,2.0
208911,2002.433322,0,48,2.0
208931,2002.453323,0,48,2.0
208951,2002.473319,0,48,2.0
208971,2002.494335,0,176,2.0
208991,2002.513323,0,48,2.0
209011,2002.533362,0,176,2.0
209031,2002.553321,0,48,2.0
209051,2002.573315,0,176,2.0
209071,2002.594326,0,176,2.0
209091,2002.613316,0,48,2.0
209111,2002.633313,0,176,2.0
209131,2002.653314,0,48,2.0
209151,2002.673312,0,48,2.0
209171,2002.694323,0,48,2.0
209191,2002.713315,0,176,2.0
209211,2002.733318,0,176,2.0
209231,2002.753320,0,48,2.0
209251,2002.773311,0,176,2.0
209271,2002.793323,0,176,2.0
209291,2002.813309,0,176,2.0
209311,2002.833312,0,176,2.0
209331,2002.853326,0,176,2.0
209351,2002.873307,0,48,2.0
209371,2002.893321,0,48,2.0
209391,2002.913379,0,176,2.0
209411,2002.933307,0,48,2.0
209431,2002.953314,0,176,2.0
209451,2002.973304,0,48,2.0
209471,2002.993319,0,48,2.0
209491,2003.013305,0,48,2.0
209511,2003.033303,0,48,2.0
209531,2003.053311,0,176,2.0
209551,2003.073303,0,48,2.0
209571,2003.093312,0,176,2.0
209591,2003.113350,0,176,2.0
209611,2003.132881,0,176,2.0
209631,2003.152884,0,176,2.0
209651,2003.172881,0,176,2.0
209671,2003.193894,0,176,2.0
209691,2003.212881,0,176,2.0
209711,2003.232885,0,48,2.0
209731,2003.252878,0,48,2.0
209751,2003.272882,0,48,2.0
209771,2003.292879,0,176,2.0
209791,2003.312938,0,48,2.0
209811,2003.332881,0,48,2.0
209831,2003.352881,0,48,2.0
209851,2003.372878,0,48,2.0
209871,2003.392878,0,48,2.0
209891,2003.412873,0,48,2.0
209911,2003.432877,0,176,2.0
209931,2003.452874,0,176,2.0
209951,2003.472874,0,48,2.0
209971,2003.492879,0,48,2.0
209991,2003.512875,0,48,2.0
210011,2003.532874,0,48,2.0
210031,2003.552930,0,176,2.0
210051,2003.572874,0,48,2.0
210071,2003.592873,0,48,2.0
210091,2003.612871,0,176,2.0
210111,2003.632870,0,176,2.0
210131,2003.652871,0,176,2.0
210151,2003.672868,0,176,2.0
210171,2003.692872,0,48,2.0
210191,2003.712875,0,48,2.0
210211,2003.732869,0,48,2.0
210231,2003.752868,0,48,2.0
210251,2003.772870,0,48,2.0
210271,2003.792868,0,48,2.0
210291,2003.812864,0,176,2.0
210311,2003.832863,0,48,2.0
210331,2003.851863,0,48,2.0
210351,2003.871863,0,48,2.0
210371,2003.891869,0,48,2.0
210391,2003.911867,0,48,2.0
210411,2003.931864,0,48,2.0
210431,2003.951866,0,48,2.0
210451,2003.971867,0,48,2.0
210471,2003.991864,0,48,2.0
210491,2004.011861,0,48,2.0
210511,2004.031865,0,48,2.0
210531,2004.051864,0,48,2.0
210551,2004.071853,0,48,2.0
210571,2004.091865,0,48,2.0
210591,2004.111859,0,176,2.0
210611,2004.131859,0,176,2.0
210631,2004.151859,0,176,2.0
210651,2004.171856,0,176,2.0
210671,2004.191867,0,48,2.0
210691,2004.211858,0,48,2.0
210711,2004.231855,0,48,2.0
210731,2004.251859,0,48,2.0
210751,2004.271855,0,176,2.0
210771,2004.291872,0,176,2.0
210791,2004.312276,0,48,2.0
210811,2004.332274,0,48,2.0
210831,2004.352274,0,176,2.0
210851,2004.372276,0,48,2.0
210871,2004.392326,0,48,2.0
210891,2004.412275,0,48,2.0
210911,2004.432272,0,48,2.0
210931,2004.452275,0,48,2.0
210951,2004.472277,0,176,2.0
210971,2004.492288,0,48,2.0
210991,2004.512270,0,48,2.0
211011,2004.532269,0,48,2.0
211031,2004.552269,0,176,2.0
211051,2004.572273,0,176,2.0
211071,2004.592280,0,176,2.0
211091,2004.612271,0,176,2.0
211111,2004.632268,0,176,2.0
211131,2004.652267,0,176,2.0
211151,2004.672267,0,176,2.0
211171,2004.691272,0,48,2.0
211191,2004.711265,0,176,2.0
211211,2004.731268,0,48,2.0
211231,2004.751263,0,48,2.0
211251,2004.771263,0,176,2.0
211271,2004.791278,0,176,2.0
211291,2004.811267,0,48,2.0
211311,2004.831265,0,176,2.0
211331,2004.851261,0,176,2.0
211351,2004.871264,0,48,2.0
211371,2004.891267,0,48,2.0
211391,2004.911262,0,48,2.0
211411,2004.931259,0,176,2.0
211431,2004.951265,0,176,2.0
211451,2004.971258,0,48,2.0
211471,2004.991266,0,48,2.0
211491,2005.011264,0,48,2.0
211511,2005.031259,0,48,2.0
211531,2005.051258,0,48,2.0
211551,2005.071257,0,48,2.0
