cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
69854,1863.477536,0,0.0,0.0,0,0
69874,1863.496528,0,0.0,0.0,0,0
69894,1863.516530,0,0.0,0.0,0,0
69914,1863.536530,0,0.0,0.0,0,0
69934,1863.556529,0,0.0,0.0,0,0
69954,1863.577534,0,0.0,0.0,0,0
69974,1863.596526,0,0.0,0.0,0,0
69994,1863.616527,0,0.0,0.0,0,0
70014,1863.636527,0,0.0,0.0,0,0
70034,1863.656543,0,0.0,0.0,0,0
70054,1863.677535,0,0.0,0.0,0,0
70074,1863.696526,0,0.0,0.0,0,0
70094,1863.716526,0,0.0,0.0,0,0
70114,1863.736522,0,0.0,0.0,0,0
70134,1863.756538,0,0.0,0.0,0,0
70154,1863.777529,0,0.0,0.0,0,0
70174,1863.796525,0,0.0,0.0,0,0
70194,1863.816522,0,0.0,0.0,0,0
70214,1863.836524,0,0.0,0.0,0,0
70234,1863.856520,0,0.0,0.0,0,0
70254,1863.876530,0,0.0,0.0,0,0
70274,1863.896523,0,0.0,0.0,0,0
70294,1863.916530,0,0.0,0.0,0,0
70314,1863.936520,0,0.0,0.0,0,0
70334,1863.956521,0,0.0,0.0,0,0
70354,1863.976524,0,0.0,0.0,0,0
70374,1863.996517,0,0.0,0.0,0,0
70394,1864.016523,0,0.0,0.0,0,0
70414,1864.036517,0,0.0,0.0,0,0
70434,1864.056515,0,0.0,0.0,0,0
70454,1864.078166,0,0.0,0.0,0,0
70474,1864.096102,0,0.0,0.0,0,0
70494,1864.116100,0,0.0,0.0,0,0
70514,1864.136099,0,0.0,0.0,0,0
70534,1864.156099,0,0.0,0.0,0,0
70554,1864.177107,0,0.0,0.0,0,0
70574,1864.196097,0,0.0,0.0,0,0
70594,1864.216096,0,0.0,0.0,0,0
70614,1864.236095,0,0.0,0.0,0,0
70634,1864.256096,0,0.0,0.0,0,0
70654,1864.277516,0,0.0,0.0,0,0
70674,1864.295514,0,0.0,0.0,0,0
70694,1864.315511,0,0.0,0.0,0,0
70714,1864.335512,0,0.0,0.0,0,0
70734,1864.355515,0,0.0,0.0,0,0
70754,1864.376524,0,0.0,0.0,0,0
70774,1864.395509,0,0.0,0.0,0,0
70794,1864.415510,0,0.0,0.0,0,0
70814,1864.435508,0,0.0,0.0,0,0
70834,1864.455509,0,0.0,0.0,0,0
70854,1864.476520,0,0.0,0.0,0,0
70874,1864.495536,0,0.0,0.0,0,0
70894,1864.515511,0,0.0,0.0,0,0
70914,1864.535507,0,0.0,0.0,0,0
70934,1864.555508,0,0.0,0.0,0,0
70954,1864.576516,0,0.0,0.0,0,0
70974,1864.595507,0,0.0,0.0,0,0
70994,1864.615505,0,0.0,0.0,0,0
71014,1864.635505,0,0.0,0.0,0,0
71034,1864.655505,0,0.0,0.0,0,0
71054,1864.675506,0,0.0,0.0,0,0
71074,1864.695511,0,0.0,0.0,0,0
71094,1864.715515,0,0.0,0.0,0,0
71114,1864.735503,0,0.0,0.0,0,0
71134,1864.755504,0,0.0,0.0,0,0
