cf_timestamp_ms,host_monotonic_s,sensorFilter.surfBefore,sensorFilter.surfAfter,sensorFilter.surfDelta,sensorFilter.surfSign
72313,1865.934027,0.0,0.0,0.0,0
72333,1865.954033,0.0,0.0,0.0,0
72353,1865.974057,0.0,0.0,0.0,0
72373,1865.994066,0.0,0.0,0.0,0
72393,1866.014064,0.0,0.0,0.0,0
72413,1866.034062,0.0,0.0,0.0,0
72433,1866.054068,0.0,0.0,0.0,0
72453,1866.074069,0.0,0.0,0.0,0
72473,1866.094064,0.0,0.0,0.0,0
72493,1866.114055,0.0,0.0,0.0,0
72513,1866.134065,0.0,0.0,0.0,0
72533,1866.154041,0.0,0.0,0.0,0
72553,1866.174035,0.0,0.0,0.0,0
72573,1866.193475,0.0,0.0,0.0,0
72593,1866.213470,0.0,0.0,0.0,0
72613,1866.233475,0.0,0.0,0.0,0
72633,1866.253469,0.0,0.0,0.0,0
72653,1866.273468,0.0,0.0,0.0,0
72673,1866.293473,0.0,0.0,0.0,0
72693,1866.313467,0.0,0.0,0.0,0
72713,1866.333471,0.0,0.0,0.0,0
72733,1866.353466,0.0,0.0,0.0,0
72753,1866.373465,0.0,0.0,0.0,0
72773,1866.393461,0.0,0.0,0.0,0
72793,1866.413470,0.0,0.0,0.0,0
72813,1866.433470,0.0,0.0,0.0,0
72833,1866.453464,0.0,0.0,0.0,0
72853,1866.473471,0.0,0.0,0.0,0
72873,1866.493463,0.0,0.0,0.0,0
72893,1866.513460,0.0,0.0,0.0,0
72913,1866.533465,0.0,0.0,0.0,0
72933,1866.553463,0.0,0.0,0.0,0
72953,1866.573463,0.0,0.0,0.0,0
72973,1866.593456,0.0,0.0,0.0,0
72993,1866.613462,0.0,0.0,0.0,0
73013,1866.633467,0.0,0.0,0.0,0
73033,1866.653460,0.0,0.0,0.0,0
73053,1866.673458,0.0,0.0,0.0,0
73073,1866.693459,0.0,0.0,0.0,0
73093,1866.713464,0.0,0.0,0.0,0
73113,1866.733461,0.0,0.0,0.0,0
73133,1866.753459,0.0,0.0,0.0,0
73153,1866.774475,0.0,0.0,0.0,0
73173,1866.793462,0.0,0.0,0.0,0
73193,1866.813504,0.0,0.0,0.0,0
73213,1866.834466,0.0,0.0,0.0,0
73233,1866.854470,0.0,0.0,0.0,0
73253,1866.874498,0.0,0.0,0.0,0
73273,1866.893449,0.0,0.0,0.0,0
73293,1866.913465,0.0,0.0,0.0,0
73313,1866.933461,0.0,0.0,0.0,0
73333,1866.954488,0.0,0.0,0.0,0
73353,1866.973472,0.0,0.0,0.0,0
73373,1866.993503,0.0,0.0,0.0,0
73393,1867.013470,0.0,0.0,0.0,0
73413,1867.033456,0.0,0.0,0.0,0
73433,1867.053466,0.0,0.0,0.0,0
73453,1867.073457,0.0,0.0,0.0,0
73473,1867.093486,0.0,0.0,0.0,0
73493,1867.113454,0.0,0.0,0.0,0
73513,1867.133464,0.0,0.0,0.0,0
73533,1867.153485,0.0,0.0,0.0,0
73553,1867.173512,0.0,0.0,0.0,0
73573,1867.193532,0.0,0.0,0.0,0
73593,1867.213456,0.0,0.0,0.0,0
73613,1867.233478,0.0,0.0,0.0,0
73633,1867.253499,0.0,0.0,0.0,0
73653,1867.273455,0.0,0.0,0.0,0
73673,1867.293511,0.0,0.0,0.0,0
73693,1867.313475,0.0,0.0,0.0,0
73713,1867.333482,0.0,0.0,0.0,0
73733,1867.353507,0.0,0.0,0.0,0
73753,1867.373451,0.0,0.0,0.0,0
73773,1867.393477,0.0,0.0,0.0,0
73793,1867.413484,0.0,0.0,0.0,0
73813,1867.433496,0.0,0.0,0.0,0
73833,1867.453526,0.0,0.0,0.0,0
73853,1867.473490,0.0,0.0,0.0,0
73873,1867.493492,0.0,0.0,0.0,0
73893,1867.513456,0.0,0.0,0.0,0
