Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
581915,1,0.1558399200439453,-0.0550844669342041,0.0,8,1
581935,1,0.2651996612548828,-0.032958269119262695,0.0,8,1
581955,1,0.15037155151367188,-0.026089131832122803,0.0,8,1
581975,1,0.15037155151367188,-0.026089131832122803,0.0,8,1
581995,1,0.14763641357421875,-0.04095834493637085,0.0,8,1
582015,1,0.1230316162109375,-0.04109233617782593,0.0,8,1
582035,1,0.1230316162109375,-0.04109233617782593,0.0,8,1
582055,1,0.13396644592285156,-0.023961544036865234,0.0,8,1
582075,1,0.13396644592285156,-0.023961544036865234,0.0,8,1
582095,1,0.20505142211914062,-0.0339619517326355,0.0,8,1
582115,1,0.1695098876953125,-0.03910154104232788,0.0,8,1
582135,1,0.1695098876953125,-0.03910154104232788,0.0,8,1
582155,1,0.14490318298339844,-0.045962750911712646,0.0,8,1
582175,1,0.11756324768066406,-0.042101144790649414,0.0,8,1
582195,1,0.11756324768066406,-0.042101144790649414,0.0,8,1
582215,1,0.1257648468017578,-0.045964837074279785,0.0,8,1
582235,1,0.07381820678710938,-0.09508734941482544,0.0,6,1
582255,1,0.07381820678710938,-0.09508734941482544,0.0,6,1
582275,1,0.07381820678710938,-0.03398078680038452,0.0,6,1
582295,1,0.1230316162109375,-0.018117010593414307,0.0,8,1
582315,1,0.1230316162109375,-0.018117010593414307,0.0,8,1
582335,1,0.09842491149902344,-0.0209963321685791,0.0,8,1
582355,1,0.11209487915039062,-0.05611962080001831,0.0,8,1
582375,1,0.11209487915039062,-0.05611962080001831,0.0,8,1
582395,1,0.1995830535888672,-0.046990931034088135,0.0,8,1
582415,1,0.1995830535888672,-0.046990931034088135,0.0,8,1
582435,1,0.1695098876953125,-0.04699218273162842,0.0,8,1
582455,1,0.1257648468017578,-0.036125004291534424,0.0,8,1
582475,1,0.1257648468017578,-0.036125004291534424,0.0,8,1
582495,1,0.1257648468017578,-0.014000415802001953,0.0,8,1
582515,1,0.11756324768066406,-0.020116806030273438,0.0,8,1
582535,1,0.11756324768066406,-0.020116806030273438,0.0,8,1
582555,1,0.19138145446777344,-0.0010051131248474121,0.0,8,1
582575,1,0.13123321533203125,-0.031110942363739014,0.0,8,1
582595,1,0.13123321533203125,-0.031110942363739014,0.0,8,1
582615,1,0.1367015838623047,-0.0499873161315918,0.0,8,1
582635,1,0.18864822387695312,-0.012124717235565186,0.0,8,1
582655,1,0.18864822387695312,-0.012124717235565186,0.0,8,1
582675,1,0.1257648468017578,-0.03699076175689697,0.0,8,1
582695,1,0.1257648468017578,-0.03699076175689697,0.0,8,1
582715,1,0.09568977355957031,-0.0411226749420166,0.0,8,1
582735,1,0.0765533447265625,-0.04212433099746704,0.0,6,1
582755,1,0.0765533447265625,-0.04212433099746704,0.0,6,1
