Timestamp,range.zrange,sensorFilter.innoChTof,stateEstimate.vz,stateEstimate.z
577992,741,135.22677612304688,-0.20165376365184784,-0.6438183784484863
578012,725,131.74917602539062,-0.20005908608436584,-0.6448259353637695
578032,725,131.74917602539062,-0.1986936777830124,-0.6460496783256531
578052,734,133.37234497070312,-0.1983633041381836,-0.6472451090812683
578072,696,133.37234497070312,-0.19518092274665833,-0.6479969620704651
578092,696,125.801025390625,-0.19339533150196075,-0.648890495300293
578112,724,130.69801330566406,-0.19232015311717987,-0.6495730876922607
578132,724,130.69801330566406,-0.18892189860343933,-0.6501917243003845
578152,719,129.47593688964844,-0.18555505573749542,-0.6508592963218689
578172,751,135.09925842285156,-0.1845245361328125,-0.651428759098053
578192,751,135.09925842285156,-0.18741808831691742,-0.6522883772850037
578212,733,131.46786499023438,-0.1908363401889801,-0.653264045715332
578232,728,130.18605041503906,-0.19323976337909698,-0.6542158126831055
578252,728,130.18605041503906,-0.1961113065481186,-0.6551312208175659
578272,736,131.5201416015625,-0.19654999673366547,-0.6560660600662231
578292,717,127.63306427001953,-0.19802886247634888,-0.6570062637329102
578312,717,127.63306427001953,-0.19893614947795868,-0.6577544808387756
578332,721,127.97980499267578,-0.1968022882938385,-0.6584463715553284
578352,721,127.97980499267578,-0.1986953616142273,-0.6591821908950806
578372,737,130.63433837890625,-0.20114557445049286,-0.6602761745452881
578392,737,130.63433837890625,-0.2006138116121292,-0.6615136861801147
578412,721,127.57123565673828,-0.19949844479560852,-0.6624630093574524
578432,730,128.86366271972656,-0.19975793361663818,-0.6630882024765015
578452,730,128.86366271972656,-0.19827112555503845,-0.6636773943901062
578472,752,132.7568817138672,-0.1970299780368805,-0.6642444729804993
578492,743,130.61537170410156,-0.19794125854969025,-0.6648128032684326
578512,743,130.61537170410156,-0.2000097781419754,-0.6656317710876465
578532,747,131.1798553466797,-0.20189352333545685,-0.666559100151062
578552,747,131.1798553466797,-0.2012234777212143,-0.6678145527839661
578572,713,124.76231384277344,-0.20029520988464355,-0.6691176891326904
578592,733,128.1424102783203,-0.20023301243782043,-0.6700183749198914
578612,733,128.1424102783203,-0.20130638778209686,-0.6710071563720703
578632,719,125.29727172851562,-0.2020699828863144,-0.6717020869255066
