cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
145030,1938.598392,0,0,2118,147
145050,1938.618398,1,0,2118,148
145070,1938.638392,0,0,2118,148
145090,1938.658389,0,0,2118,147
145110,1938.678390,0,0,2118,146
145130,1938.698393,0,0,2118,144
145150,1938.718403,0,0,2118,146
145170,1938.738377,0,0,2118,145
145190,1938.758393,0,0,2118,148
145210,1938.778390,0,0,2118,147
145230,1938.798389,0,0,2118,154
145250,1938.818387,0,0,2118,145
145270,1938.838390,0,0,2118,146
145290,1938.858385,0,0,2118,146
145310,1938.878386,0,0,2118,153
145330,1938.898389,0,0,2118,152
145350,1938.918383,0,0,2118,151
145370,1938.938384,0,0,2118,151
145390,1938.958351,0,0,2118,149
145410,1938.978379,0,0,2118,147
145430,1938.998382,1,0,2118,154
145450,1939.018381,0,0,2118,152
145470,1939.038383,0,0,2118,150
145490,1939.058385,0,0,2118,148
145510,1939.078381,0,0,2118,148
145530,1939.098379,0,0,2118,151
145550,1939.117383,2,0,2118,157
145570,1939.138381,2,0,2118,156
145590,1939.158380,0,0,2118,153
145610,1939.178377,0,0,2118,154
145630,1939.198378,0,0,2118,150
145650,1939.217379,1,0,2118,152
145670,1939.237384,0,0,2118,154
145690,1939.257381,0,0,2118,155
145710,1939.277376,0,0,2118,152
145730,1939.297375,0,0,2118,151
145750,1939.317376,0,0,2118,152
145770,1939.337381,0,0,2118,158
145790,1939.357386,-1,0,2118,158
145810,1939.377375,-1,0,2118,151
145830,1939.397373,0,0,2118,154
145850,1939.417373,0,-4,2118,150
145870,1939.437379,0,0,2118,154
145890,1939.457377,-1,-1,2118,150
145910,1939.477370,1,0,2118,159
145930,1939.497372,0,0,2118,151
145950,1939.517371,0,0,2118,157
145970,1939.537377,0,0,2118,151
145990,1939.557368,-2,-4,2118,150
146010,1939.577367,3,-1,2118,143
146030,1939.597371,-1,-3,2118,145
146050,1939.617370,0,-1,2118,152
146070,1939.637376,0,-1,2118,145
146090,1939.657380,0,-3,2118,153
146110,1939.677366,0,-1,2118,149
146130,1939.697368,0,-2,2118,159
146150,1939.717367,0,-2,2118,149
146170,1939.737371,0,0,2118,147
146190,1939.757368,0,-2,2118,149
146210,1939.777365,0,-1,2118,146
146230,1939.797365,-2,-2,2118,149
146250,1939.817365,-1,0,2118,151
146270,1939.837369,-1,0,2118,149
146290,1939.857373,0,-3,2118,152
146310,1939.877374,-1,-2,2118,148
146330,1939.897360,-1,-2,2118,146
146350,1939.917362,0,-1,1986,141
146370,1939.937367,-1,-1,1986,139
146390,1939.957366,0,-2,1986,144
146410,1939.977361,0,-2,1986,146
146430,1939.997360,0,-2,1986,138
146450,1940.017360,0,-3,1986,145
146470,1940.037364,0,-1,1986,139
146490,1940.057358,0,-4,1986,145
146510,1940.077357,1,-1,1986,143
146530,1940.097360,0,0,1986,148
146550,1940.117354,-1,-4,1986,147
146570,1940.137363,0,-1,1986,141
146590,1940.157360,0,0,1986,140
146610,1940.177355,-2,-3,1986,148
146630,1940.197367,1,-4,1986,141
146650,1940.217351,0,-4,1986,137
146670,1940.237360,-3,-4,1986,141
146690,1940.257362,0,-2,1986,136
146710,1940.277357,0,-4,1986,137
146730,1940.297353,0,-1,1986,139
146750,1940.317351,0,-3,1986,141
146770,1940.337359,0,-4,1986,142
146790,1940.357366,0,0,1862,137
146810,1940.377352,-1,-1,1862,135
146830,1940.397350,-2,-1,1862,135
146850,1940.417349,1,-2,1862,133
146870,1940.437355,0,-3,1862,135
146890,1940.457352,0,0,1862,133
146910,1940.477354,0,-1,1862,136
146930,1940.497349,0,-4,1862,131
146950,1940.517347,0,0,1862,141
146970,1940.537353,-1,-2,1862,144
146990,1940.557355,0,0,1862,132
147010,1940.577346,0,-1,1746,132
147030,1940.596346,0,-1,1746,133
147050,1940.616348,0,0,1746,128
147070,1940.636343,0,-3,1746,132
147090,1940.656342,-1,0,1746,136
147110,1940.676348,0,0,1746,131
147130,1940.696348,0,-2,1746,138
147150,1940.716343,0,-1,1746,132
147170,1940.736343,0,0,1746,134
147190,1940.756343,0,0,1746,131
147210,1940.776340,0,-2,1637,134
147230,1940.796344,0,0,1637,135
147250,1940.816339,0,0,1637,131
147270,1940.836340,1,-3,1350,126
147290,1940.856339,0,-3,1187,126
147310,1940.876351,0,-1,1187,120
147330,1940.896350,0,0,1187,121
147350,1940.916338,0,0,1187,117
147370,1940.936338,1,0,1187,119
147390,1940.956335,0,0,1187,123
147410,1940.976340,1,0,1187,121
147430,1940.996338,0,0,1187,118
147450,1941.016336,0,0,1187,117
147470,1941.036333,0,0,1187,121
147490,1941.056273,-1,0,1187,116
147510,1941.076291,0,0,1187,115
147530,1941.096290,0,0,1187,123
147550,1941.116304,0,0,1187,119
147570,1941.136300,-1,0,1187,124
