cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
137174,1930.749000,2,-0.21872329711914062,20.905738830566406,1,3
137194,1930.768978,2,-0.21872329711914062,20.905738830566406,1,3
137214,1930.788982,1,-0.1859130859375,20.605396270751953,1,3
137234,1930.807979,1,-0.1859130859375,20.605396270751953,1,3
137254,1930.827979,2,-0.08201980590820312,20.339580535888672,1,3
137274,1930.848976,2,-0.08201980590820312,20.339580535888672,1,3
137294,1930.868976,1,-0.021869659423828125,20.025114059448242,1,2
137314,1930.888976,1,-0.021869659423828125,20.025114059448242,1,2
137334,1930.907987,2,-0.1367034912109375,19.670032501220703,1,3
137354,1930.928975,2,-0.1367034912109375,19.670032501220703,1,3
137374,1930.949564,1,-0.18044662475585938,19.32444953918457,1,3
137394,1930.968559,1,-0.18044662475585938,19.32444953918457,1,3
137414,1930.988516,1,-0.14763641357421875,18.9532470703125,1,3
137434,1931.008526,1,-0.14763641357421875,18.9532470703125,1,3
137454,1931.028520,1,-0.14763641357421875,18.9532470703125,1,3
137474,1931.048539,2,-0.1093597412109375,18.396556854248047,1,3
137494,1931.068537,2,-0.1093597412109375,18.396556854248047,1,3
137514,1931.088541,1,-0.13123321533203125,17.958250045776367,1,3
137534,1931.107538,1,-0.13123321533203125,17.958250045776367,1,3
137554,1931.128537,1,-0.1367034912109375,17.514713287353516,1,3
137574,1931.148540,1,-0.1367034912109375,17.514713287353516,1,3
137594,1931.168535,1,-0.060146331787109375,17.03354263305664,1,3
137614,1931.187539,1,-0.060146331787109375,17.03354263305664,1,3
137634,1931.207542,1,0.0,16.53366470336914,1,3
137654,1931.227534,1,0.0,16.53366470336914,1,3
137674,1931.248532,2,-0.0492095947265625,15.946694374084473,1,3
137694,1931.268533,2,-0.0492095947265625,15.946694374084473,1,3
137714,1931.288531,1,0.049213409423828125,15.420917510986328,1,3
137734,1931.308529,1,0.049213409423828125,15.420917510986328,1,3
137754,1931.328530,1,-0.0437469482421875,14.955538749694824,1,3
137774,1931.348527,1,-0.0437469482421875,14.955538749694824,1,3
137794,1931.368551,1,-0.027339935302734375,14.515067100524902,1,3
137814,1931.388548,1,-0.027339935302734375,14.515067100524902,1,3
137834,1931.408545,1,0.02187347412109375,14.025094032287598,1,2
137854,1931.428546,1,0.02187347412109375,14.025094032287598,1,2
137874,1931.447546,1,0.02187347412109375,14.025094032287598,1,2
137894,1931.468545,2,-0.021869659423828125,13.574551582336426,1,2
137914,1931.488546,2,-0.021869659423828125,13.574551582336426,1,2
137934,1931.508570,1,-0.1093597412109375,13.22109603881836,1,3
