cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
146091,1939.658370,0,176,2.0
146111,1939.678366,0,176,2.0
146131,1939.698367,0,176,2.0
146151,1939.718370,0,176,2.0
146171,1939.738367,0,48,2.0
146191,1939.758366,0,176,2.0
146211,1939.778366,0,176,2.0
146231,1939.798367,0,176,2.0
146251,1939.818362,0,176,2.0
146271,1939.838362,0,176,2.0
146291,1939.858369,0,176,2.0
146311,1939.878362,0,176,2.0
146331,1939.898363,0,176,2.0
146351,1939.918362,0,176,2.0
146371,1939.938362,0,176,2.0
146391,1939.958363,0,176,2.0
146411,1939.978361,0,176,2.0
146431,1939.998360,0,176,2.0
146451,1940.018362,0,176,2.0
146471,1940.038359,0,176,2.0
146491,1940.058370,0,176,2.0
146511,1940.078357,0,176,2.0
146531,1940.098357,0,48,2.0
146551,1940.118354,0,176,2.0
146571,1940.138358,0,176,2.0
146591,1940.158356,0,48,2.0
146611,1940.178353,0,176,2.0
146631,1940.198355,0,176,2.0
146651,1940.218354,0,176,2.0
146671,1940.238353,0,176,2.0
146691,1940.258357,0,176,2.0
146711,1940.278365,0,176,2.0
146731,1940.298354,0,176,2.0
146751,1940.318351,0,176,2.0
146771,1940.338354,0,176,2.0
146791,1940.358355,0,48,2.0
146811,1940.378354,0,176,2.0
146831,1940.398351,0,176,2.0
146851,1940.418350,0,176,2.0
146871,1940.438347,0,176,2.0
146891,1940.458350,0,48,2.0
146911,1940.478368,0,176,2.0
146931,1940.498349,0,176,2.0
146951,1940.518349,0,48,2.0
146971,1940.538349,0,176,2.0
146991,1940.558351,0,48,2.0
147011,1940.578349,0,176,2.0
147031,1940.597346,0,176,2.0
147051,1940.617345,0,48,2.0
147071,1940.638345,0,176,2.0
147091,1940.657346,0,176,2.0
147111,1940.677349,0,48,2.0
147131,1940.697347,0,176,2.0
147151,1940.717342,0,176,2.0
147171,1940.737350,0,48,2.0
147191,1940.757348,0,48,2.0
147211,1940.777344,0,176,2.0
147231,1940.797353,0,48,2.0
147251,1940.817342,0,48,2.0
147271,1940.837346,0,176,2.0
147291,1940.857340,0,176,2.0
147311,1940.877339,0,176,2.0
147331,1940.897345,0,48,2.0
147351,1940.917341,0,48,2.0
147371,1940.937345,0,176,2.0
147391,1940.957341,0,48,2.0
147411,1940.977344,0,176,2.0
147431,1940.997337,0,48,2.0
147451,1941.017335,0,48,2.0
147471,1941.037342,0,48,2.0
147491,1941.057270,0,176,2.0
147511,1941.077287,0,48,2.0
147531,1941.097281,0,48,2.0
147551,1941.117305,0,48,2.0
147571,1941.137305,0,176,2.0
147591,1941.157305,0,48,2.0
147611,1941.177298,0,48,2.0
147631,1941.197291,0,48,2.0
147651,1941.217288,0,48,2.0
147671,1941.237293,0,48,2.0
147691,1941.257308,0,48,2.0
147711,1941.277288,0,48,2.0
147731,1941.297292,0,48,2.0
147751,1941.317298,0,48,2.0
147771,1941.337301,0,176,2.0
147791,1941.357298,0,48,2.0
147811,1941.377297,0,48,2.0
147831,1941.397331,0,48,2.0
147851,1941.417328,0,176,2.0
147871,1941.437334,0,48,2.0
147891,1941.457329,0,176,2.0
147911,1941.477328,0,176,2.0
147931,1941.497329,0,48,2.0
147951,1941.517335,0,48,2.0
147971,1941.537333,0,48,2.0
147991,1941.557324,0,48,2.0
148011,1941.577326,0,176,2.0
148031,1941.597324,0,176,2.0
148051,1941.617323,0,48,2.0
148071,1941.637331,0,176,2.0
148091,1941.657329,0,176,2.0
148111,1941.677323,0,176,2.0
148131,1941.697323,0,176,2.0
148151,1941.717321,0,48,2.0
148171,1941.737330,0,176,2.0
148191,1941.757327,0,176,2.0
148211,1941.777321,0,176,2.0
148231,1941.797319,0,48,2.0
148251,1941.817319,0,48,2.0
148271,1941.837328,0,176,2.0
148291,1941.857334,0,48,2.0
148311,1941.877315,0,176,2.0
148331,1941.897319,0,48,2.0
148351,1941.917322,0,176,2.0
148371,1941.937323,0,48,2.0
148391,1941.957332,0,176,2.0
148411,1941.977315,0,48,2.0
148431,1941.997315,0,48,2.0
148451,1942.017315,0,48,2.0
148471,1942.037321,0,176,2.0
148491,1942.057318,0,48,2.0
148511,1942.077313,0,48,2.0
148531,1942.097311,0,176,2.0
148551,1942.117311,0,176,2.0
148571,1942.136313,0,48,2.0
148591,1942.156313,0,176,2.0
148611,1942.176308,0,176,2.0
148631,1942.196311,0,48,2.0
148651,1942.216311,0,48,2.0
148671,1942.236307,0,48,2.0
148691,1942.256309,0,48,2.0
148711,1942.276305,0,48,2.0
148731,1942.296312,0,48,2.0
148751,1942.316309,0,48,2.0
